"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"SENP3-EIF4A1",2.95513103594683,2.4693327000695,0.286155194860407,8.62934779595421,6.17028005411344e-18,2.163391223891e-17,"up"
"LINC01447",3.096516942362,-2.11013818584688,0.244640353554195,-8.62547063552795,6.38296128238605e-18,2.23675421288227e-17,"down"
"ORM1",27.7127446930112,3.42831167019085,0.39758896370404,8.62275360526064,6.53629971075039e-18,2.28950077897623e-17,"up"
"NKX2-5",4.52853838900009,4.13158521527281,0.479154938648618,8.62264975693522,6.54223208409612e-18,2.29108502447356e-17,"up"
"RPL24P9",2.99599188268406,3.7821049134977,0.438855493741949,8.61810998706924,6.80682832009152e-18,2.38169391731628e-17,"up"
"TREML4",5.16789626954024,2.89768843457191,0.336239481161974,8.61793036486404,6.81751186874494e-18,2.3851753480524e-17,"up"
"APELA",29.0240780563348,-3.26512795068974,0.378977963056871,-8.61561428098065,6.95675921742539e-18,2.43284515274615e-17,"down"
"Z98745.1",3.472117722579,2.98004920117895,0.345935466244335,8.61446567919733,7.02685290764787e-18,2.45656480454591e-17,"up"
"FAM172BP",3.48474933546161,2.05214112336515,0.238225417143872,8.61428284172462,7.03807473582005e-18,2.46022335039542e-17,"up"
"AC073912.1",4.17788134181828,2.06295677841677,0.239488749223678,8.61400289201063,7.05529120799375e-18,2.46597636684946e-17,"up"
"LINC00871",9.66300065163373,-3.86454044676123,0.448876356104176,-8.60936512740792,7.34663023474888e-18,2.56477236148466e-17,"down"
"AL157823.2",5.72678423439465,2.08744134515656,0.242474445869648,8.60891273581362,7.37567671335919e-18,2.57435982686916e-17,"up"
"SLC1A7",116.633470483395,2.12423127921625,0.246789100328946,8.60747608538975,7.46867261389819e-18,2.60653867960511e-17,"up"
"PTPRH",176.200356937696,2.55664647577068,0.297099228296726,8.60536222334862,7.60761303569531e-18,2.65388874533125e-17,"up"
"CARD11-AS1",1.72267729150737,3.05843603460798,0.355421090994065,8.6051056397749,7.6246504909239e-18,2.65954681126014e-17,"up"
"LINC00051",1.60285031844959,-3.09360904077808,0.359757569517915,-8.59914926855771,8.03091778291834e-18,2.79915413535855e-17,"down"
"DMBX1",6.91173542345066,3.41088234940686,0.396740257789388,8.59726806755656,8.16361438414331e-18,2.84388062595494e-17,"up"
"AC138466.5",3.98914478388691,2.06668343649021,0.240426087762576,8.59592008389327,8.26002736825137e-18,2.87592620450342e-17,"up"
"LINC01114",82.4009260002943,2.0429489757083,0.237680948329298,8.59534173886698,8.30173655030032e-18,2.89013871828778e-17,"up"
"AC068506.1",2.38558940184807,3.24514747930779,0.377605261779873,8.5940208142533,8.39778036134218e-18,2.92232329016135e-17,"up"
